1,1427610060477,1,1427610060679
8,1427610060699,8,1427610060919
4,1427610061024,4,1427610061229
2,1427610061255,2,1427610061450
7,1427610061460,7,1427610061660
9,1427610061668,9,1427610061869
10,1427610061887,10,1427610062089
5,1427610062110,5,1427610062309
6,1427610062324,6,1427610062520
11,1427610062527,11,1427610062730
3,1427610062748,3,1427610063008
1,1427610063027,1,1427610063242
8,1427610063259,8,1427610063459
4,1427610063474,4,1427610063680
2,1427610063701,2,1427610063901
7,1427610063914,7,1427610064110
9,1427610064129,9,1427610064329
10,1427610064350,10,1427610064549
5,1427610064564,5,1427610064770
6,1427610064790,6,1427610064990
11,1427610064997,11,1427610065199
3,1427610065224,3,1427610065439
1,1427610065454,1,1427610065650
8,1427610065669,8,1427610066001
4,1427610066063,4,1427610066274
2,1427610066297,2,1427610066501
7,1427610066527,7,1427610066720
9,1427610066742,9,1427610066940
10,1427610066956,10,1427610067150
5,1427610067168,5,1427610067370
6,1427610067384,6,1427610067579
11,1427610067590,11,1427610067790
3,1427610067839,3,1427610068039
1,1427610068051,1,1427610068250
8,1427610068269,8,1427610068508
4,1427610068540,4,1427610068741
2,1427610068761,2,1427610068981
7,1427610069002,7,1427610069214
9,1427610069228,9,1427610069529
10,1427610069553,10,1427610069750
5,1427610069770,5,1427610069970
6,1427610069993,6,1427610070210
11,1427610070222,11,1427610070420
3,1427610070438,3,1427610070659
1,1427610070677,1,1427610070886
8,1427610070948,8,1427610071289
4,1427610071310,4,1427610071510
2,1427610071528,2,1427610071796
7,1427610071853,7,1427610072050
9,1427610072063,9,1427610072280
10,1427610072304,10,1427610072500
5,1427610072509,5,1427610072709
6,1427610072727,6,1427610072921
11,1427610072942,11,1427610073141
3,1427610073178,3,1427610073399
1,1427610073413,1,1427610073678
8,1427610073698,8,1427610073949
4,1427610074154,4,1427610074349
2,1427610074379,2,1427610074592
7,1427610074611,7,1427610074810
9,1427610074833,9,1427610075030
10,1427610075055,10,1427610075250
5,1427610075275,5,1427610075480
6,1427610075490,6,1427610075689
11,1427610075704,11,1427610075900
3,1427610075958,3,1427610076160
1,1427610076179,1,1427610076380
8,1427610076468,8,1427610076739
4,1427610076766,4,1427610077003
2,1427610077028,2,1427610077230
7,1427610077250,7,1427610077450
9,1427610077473,9,1427610077670
10,1427610077693,10,1427610077891
5,1427610077913,5,1427610078110
6,1427610078127,6,1427610078320
11,1427610078326,11,1427610078520
3,1427610078531,3,1427610078780
1,1427610078793,1,1427610078990
8,1427610079011,8,1427610079239
4,1427610079322,4,1427610079531
2,1427610079565,2,1427610079803
7,1427610079823,7,1427610080020
9,1427610080032,9,1427610080231
10,1427610080263,10,1427610080460
5,1427610080478,5,1427610080680
6,1427610080703,6,1427610080900
11,1427610080917,11,1427610081128
3,1427610081149,3,1427610081379
1,1427610081395,1,1427610081590
8,1427610081608,8,1427610081869
4,1427610081890,4,1427610082121
2,1427610082161,2,1427610082370
7,1427610082394,7,1427610082590
9,1427610082608,9,1427610082880
10,1427610082894,10,1427610083090
5,1427610083111,5,1427610083310
6,1427610083339,6,1427610083539
11,1427610083547,11,1427610083750
3,1427610083798,3,1427610084000
1,1427610084018,1,1427610084220
8,1427610084238,8,1427610084460
4,1427610084476,4,1427610084681
2,1427610084707,2,1427610084911
7,1427610084928,7,1427610085130
9,1427610085146,9,1427610085350
10,1427610085365,10,1427610085560
5,1427610085570,5,1427610085770
6,1427610085797,6,1427610085990
11,1427610086002,11,1427610086200
3,1427610086266,3,1427610086576
1,1427610086600,1,1427610086800
8,1427610086819,8,1427610087039
4,1427610087105,4,1427610087305
2,1427610087321,2,1427610087574
7,1427610087621,7,1427610087820
9,1427610087849,9,1427610088050
10,1427610088070,10,1427610088270
5,1427610088283,5,1427610088491
6,1427610088509,6,1427610088760
11,1427610088778,11,1427610088981
3,1427610088999,3,1427610089200
1,1427610089265,1,1427610089465
8,1427610089489,8,1427610089690
4,1427610089713,4,1427610089920
2,1427610089958,2,1427610090160
7,1427610090183,7,1427610090380
9,1427610090428,9,1427610090680
10,1427610090703,10,1427610090900
5,1427610090916,5,1427610091120
6,1427610091132,6,1427610091330
11,1427610091350,11,1427610091551
3,1427610091566,3,1427610091760
1,1427610091781,1,1427610091980
8,1427610092138,8,1427610092349
4,1427610092378,4,1427610092580
2,1427610092596,2,1427610092791
7,1427610092821,7,1427610093020
9,1427610093035,9,1427610093230
10,1427610093336,10,1427610093530
5,1427610093547,5,1427610093751
6,1427610093778,6,1427610093980
11,1427610093996,11,1427610094190
3,1427610094209,3,1427610094450
1,1427610094464,1,1427610094693
8,1427610094769,8,1427610095000
4,1427610095017,4,1427610095222
2,1427610095250,2,1427610095460
7,1427610095482,7,1427610095690
9,1427610095699,9,1427610095900
10,1427610095922,10,1427610096120
5,1427610096136,5,1427610096340
6,1427610096356,6,1427610096550
11,1427610096558,11,1427610096750
3,1427610096769,3,1427610096979
1,1427610097005,1,1427610097200
8,1427610097218,8,1427610097429
4,1427610097477,4,1427610097688
2,1427610097742,2,1427610097941
7,1427610097960,7,1427610098160
9,1427610098180,9,1427610098380
10,1427610098402,10,1427610098600
5,1427610098615,5,1427610098820
6,1427610098845,6,1427610099040
11,1427610099117,11,1427610099330
3,1427610099339,3,1427610099540
1,1427610099551,1,1427610099750
8,1427610099769,8,1427610099980
4,1427610099992,4,1427610100222
2,1427610100311,2,1427610100511
7,1427610100532,7,1427610100730
9,1427610100755,9,1427610100970
10,1427610100997,10,1427610101190
5,1427610101208,5,1427610101420
6,1427610101438,6,1427610101640
11,1427610101654,11,1427610101851
3,1427610101859,3,1427610102099
1,1427610102124,1,1427610102324
8,1427610102341,8,1427610102541
4,1427610102552,4,1427610102750
2,1427610102801,2,1427610103001
7,1427610103028,7,1427610103220
9,1427610103263,9,1427610103470
10,1427610103485,10,1427610103680
5,1427610103692,5,1427610103890
6,1427610103903,6,1427610104100
11,1427610104150,11,1427610104350
3,1427610104419,3,1427610104649
1,1427610104773,1,1427610104981
8,1427610105005,8,1427610105239
4,1427610105312,4,1427610105510
2,1427610105531,2,1427610105730
7,1427610105750,7,1427610105950
9,1427610105970,9,1427610106170
10,1427610106203,10,1427610106400
5,1427610106416,5,1427610106620
6,1427610106706,6,1427610106900
11,1427610106910,11,1427610107111
3,1427610107140,3,1427610107360
1,1427610107439,1,1427610107640
8,1427610107699,8,1427610107949
4,1427610107978,4,1427610108182
2,1427610108229,2,1427610108541
7,1427610108600,7,1427610108800
9,1427610108824,9,1427610109020
10,1427610109039,10,1427610109241
5,1427610109262,5,1427610109461
6,1427610109481,6,1427610109687
11,1427610109707,11,1427610109918
3,1427610109930,3,1427610110130
1,1427610110150,1,1427610110351
8,1427610110389,8,1427610110600
4,1427610110641,4,1427610110841
2,1427610110871,2,1427610111071
7,1427610111158,7,1427610111350
9,1427610111372,9,1427610111570
10,1427610111588,10,1427610111781
5,1427610111804,5,1427610112010
6,1427610112033,6,1427610112231
11,1427610112238,11,1427610112441
3,1427610112471,3,1427610112670
1,1427610112697,1,1427610112901
8,1427610112920,8,1427610113140
4,1427610113170,4,1427610113371
2,1427610113406,2,1427610113621
9,1427610113652,9,1427610113851
5,1427610113875,5,1427610114080
6,1427610114106,6,1427610114300
3,1427610114359,3,1427610114660
4,1427610114678,4,1427610114881
2,1427610114939,2,1427610115161
6,1427610115183,6,1427610115380
3,1427610115390,3,1427610115610
4,1427610115664,4,1427610115900
2,1427610115949,2,1427610116152
6,1427610116181,6,1427610116380
4,1427610116401,4,1427610116601
2,1427610116630,2,1427610116877
6,1427610116899,6,1427610117100
2,1427610117156,2,1427610117431
6,1427610117453,6,1427610117651
2,1427610117665,2,1427610117861
6,1427610117883,6,1427610118080
6,1427610118091,6,1427610118102
